Commodity Year,Commodity Name,State Abbrv,County Name,Delivery Type Code,Delivery Type Name,Insurance Plan Abbrv,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2012,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.8,2,2,1,9,4,1542,Acres,0,846950,73854,35450,154799,0,0,0,0.087199,2.096013
2012,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.85,3,1,1,3,1,340,Acres,0,282710,29239,11111,20579,0,0,0,0.103424,0.70382
2012,Rice,CA,Placer,RCAT,Reinsured Catastrophic,YP,0.5,23,13,0,15,0,2958,Acres,0,823449,25140,25140,0,0,0,0,0.03053,0
2012,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RPHPE,0.75,2,1,0,1,0,751,Acres,0,655546,32108,24723,0,0,0,0,0.048979,0
2012,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.5,2,1,0,1,0,451,Acres,0,113002,2669,1789,0,0,0,0,0.023619,0
2012,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.65,1,1,0,2,0,147,Acres,0,116813,3599,2123,0,0,0,0,0.030809,0
2012,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.75,2,1,0,3,0,84,Acres,0,77312,3411,1876,0,0,0,0,0.044119,0
2012,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.8,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Sacramento,RCAT,Reinsured Catastrophic,YP,0.5,21,8,0,10,0,2567,Acres,0,769337,15980,15980,0,0,0,0,0.020771,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.75,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.8,1,1,0,1,0,128,Acres,0,93741,12332,5919,0,0,0,0,0.131553,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,3,0,172,Acres,0,111137,5082,3252,0,0,0,0,0.045727,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.75,2,1,0,1,0,57,Acres,0,43303,3816,2099,0,0,0,0,0.088123,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.5,2,1,0,3,0,108,Acres,0,61153,2035,1364,0,0,0,0,0.033277,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.6,1,1,0,2,0,19,Acres,0,13363,525,336,0,0,0,0,0.039287,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.65,1,1,0,1,0,17,Acres,0,13878,518,306,0,0,0,0,0.037325,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.7,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.75,5,5,1,11,1,1061,Acres,0,948486,62199,34209,2764,0,0,0,0.065577,0.044438
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.8,7,5,0,10,0,484,Acres,0,440603,36128,17343,0,0,0,0,0.081996,0
2012,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.85,1,1,0,1,0,27,Acres,0,23563,2588,983,0,0,0,0,0.109833,0
2012,Rice,CA,San Joaquin,RCAT,Reinsured Catastrophic,YP,0.5,9,3,0,4,0,1976,Acres,0,581582,18673,18673,0,0,0,0,0.032107,0
2012,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,1,0,22,Acres,0,14378,524,335,0,0,0,0,0.036444,0
2012,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.6,1,1,0,1,0,16,Acres,0,11144,340,218,0,0,0,0,0.030509,0
2012,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.7,1,1,0,1,0,103,Acres,0,94071,3549,2094,0,0,0,0,0.037726,0
2012,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.75,2,1,0,2,0,45,Acres,0,36000,2289,1259,0,0,0,0,0.063583,0
2012,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.8,2,1,0,1,0,30,Acres,0,28131,1898,911,0,0,0,0,0.06747,0
2012,Rice,CA,Stanislaus,RCAT,Reinsured Catastrophic,YP,0.5,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.65,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.7,3,2,0,4,0,346,Acres,0,229017,15166,8947,0,0,0,0,0.066222,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.75,3,1,0,1,0,70,Acres,0,67461,3737,2055,0,0,0,0,0.055394,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.55,1,1,0,1,0,62,Acres,0,42534,958,613,0,0,0,0,0.022523,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.75,15,15,0,16,0,7305,Acres,0,6597083,306913,231411,0,0,0,0,0.046522,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.8,6,6,0,6,0,1522,Acres,0,1052766,60639,35612,0,0,0,0,0.057599,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.5,54,41,1,66,1,10980,Acres,0,6305587,119824,80282,4944,0,0,0,0.019002,0.04126
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.55,7,6,0,12,0,3156,Acres,0,2210793,43130,27604,0,0,0,0,0.019508,0
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.6,19,12,1,28,1,4246,Acres,0,3002166,74123,47441,9514,0,0,0,0.024689,0.128354
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.65,40,29,1,66,1,9391,Acres,0,6953164,209908,123845,17740,0,0,0,0.030188,0.084513
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.7,52,48,5,127,9,17442,Acres,0,13736192,521939,307942,246410,0,0,0,0.037997,0.472104
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.75,47,34,5,91,6,10853,Acres,0,9088760,415048,228282,170846,0,0,0,0.045666,0.411629
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.8,21,17,2,19,2,6617,Acres,0,6234016,317848,152566,69258,0,0,0,0.050986,0.217896
2012,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.85,13,7,0,11,0,1728,Acres,0,1736298,124772,48971,0,0,0,0,0.07186,0
2012,Rice,CA,Sutter,RCAT,Reinsured Catastrophic,YP,0.5,135,105,0,143,0,32540,Acres,0,10433032,187494,187494,0,0,0,0,0.017971,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.65,2,2,2,2,2,470,Acres,0,239504,15074,8894,17786,0,0,0,0.062938,1.179912
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.7,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.75,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,RPHPE,0.75,1,1,0,1,0,358,Acres,0,354424,21858,12022,0,0,0,0,0.061671,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.5,9,2,0,2,0,1301,Acres,0,427165,15675,10503,0,0,0,0,0.036695,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.55,2,1,0,3,0,453,Acres,0,253793,9345,5981,0,0,0,0,0.036821,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.6,9,4,1,9,1,1684,Acres,0,997452,46403,31270,30188,0,0,0,0.046521,0.650561
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.65,16,11,1,21,1,5729,Acres,0,3694071,184728,108987,63507,0,0,0,0.050006,0.343786
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.7,9,5,1,8,1,2157,Acres,0,1521943,110942,65457,9818,0,0,0,0.072894,0.088496
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.75,25,16,1,47,1,9014,Acres,0,6730200,501570,275863,100397,0,0,0,0.074525,0.200165
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.8,6,4,0,7,0,1438,Acres,0,1332393,105052,50425,0,0,0,0,0.078844,0
2012,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.85,4,3,0,5,0,1480,Acres,0,1420152,143270,54444,0,0,0,0,0.100883,0
2012,Rice,CA,Yolo,RCAT,Reinsured Catastrophic,YP,0.5,40,20,0,22,0,11414,Acres,0,3942543,117018,117018,0,0,0,0,0.02968,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.7,5,5,1,7,1,774,Acres,0,650737,30180,17807,5142,0,0,0,0.046378,0.170377
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.75,1,1,0,1,0,135,Acres,0,126755,7022,3862,0,0,0,0,0.055398,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.7,1,1,0,1,0,277,Acres,0,227658,9377,5532,0,0,0,0,0.041188,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.75,1,1,1,1,1,83,Acres,0,27784,2933,1613,27784,0,0,0,0.105564,9.472894
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.5,11,10,0,21,0,2950,Acres,0,1620947,33669,22556,0,0,0,0,0.020771,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.55,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.6,5,4,0,6,0,1292,Acres,0,824363,23574,15088,0,0,0,0,0.028596,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.65,4,2,0,2,0,220,Acres,0,180449,4685,2764,0,0,0,0,0.025963,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.7,4,2,0,3,0,1051,Acres,0,883220,30324,17891,0,0,0,0,0.034333,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.75,9,7,0,15,0,1692,Acres,0,1158102,54746,30110,0,0,0,0,0.047272,0
2012,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.85,3,1,0,1,0,147,Acres,0,149963,8996,3419,0,0,0,0,0.059988,0
2012,Rice,CA,Yuba,RCAT,Reinsured Catastrophic,YP,0.5,40,35,0,37,0,10789,Acres,0,3442241,61689,61689,0,0,0,0,0.017921,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RP,0.6,1,1,0,1,0,301,Acres,0,201067,5831,3732,0,0,0,0,0.029,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RP,0.7,7,5,1,5,1,1232,Acres,0,1241579,39588,31671,3234,0,0,0,0.031885,0.081691
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.6,3,3,1,4,2,1673,Acres,0,1359373,28111,22234,2437,0,0,0,0.020679,0.086692
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.65,3,3,0,3,0,434,Acres,0,382981,9879,5828,0,0,0,0,0.025795,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.7,9,7,0,7,0,3279,Acres,0,2960120,85739,64816,0,0,0,0,0.028964,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.75,44,43,0,50,0,19038,Acres,0,20190342,716821,535713,0,0,0,0,0.035503,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.8,1,1,0,1,0,381,Acres,0,374093,18063,12283,0,0,0,0,0.048284,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.5,32,31,0,52,0,6387,Acres,0,4372386,69713,46710,0,0,0,0,0.015943,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.55,10,6,0,10,0,1081,Acres,0,785285,14496,9276,0,0,0,0,0.018459,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.6,24,22,0,33,0,5249,Acres,0,4437591,86662,56340,0,0,0,0,0.019529,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.65,35,28,0,46,0,8867,Acres,0,7845477,179235,115518,0,0,0,0,0.022845,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.7,38,29,0,38,0,5901,Acres,0,5594774,158294,93390,0,0,0,0,0.028293,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.75,33,30,0,42,0,7511,Acres,0,7782570,255285,161481,0,0,0,0,0.032802,0
2013,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.85,7,5,0,5,0,621,Acres,0,694497,34947,16275,0,0,0,0,0.050319,0
2013,Rice,CA,Butte,RCAT,Reinsured Catastrophic,YP,0.5,66,62,0,72,0,33592,Acres,0,12135983,181677,181677,0,0,0,0,0.01497,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.6,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.7,3,1,0,1,0,199,Acres,0,180309,6474,3820,0,0,0,0,0.035905,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.75,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.65,1,1,0,4,0,579,Acres,0,482783,12642,7459,0,0,0,0,0.026185,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.75,5,5,0,9,0,1754,Acres,0,1593301,60308,39253,0,0,0,0,0.03785,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.5,88,68,0,124,0,18253,Acres,0,11313863,175033,117277,0,0,0,0,0.01547,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.55,42,34,0,68,0,10608,Acres,0,7305252,129822,83081,0,0,0,0,0.017771,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.6,33,30,0,57,0,8228,Acres,0,6600394,127934,81878,0,0,0,0,0.019382,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.65,50,45,0,106,0,16760,Acres,0,14143035,330985,196597,0,0,0,0,0.023402,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.7,39,26,0,53,0,5586,Acres,0,5212526,148365,87538,0,0,0,0,0.028463,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.75,36,31,2,86,3,13588,Acres,0,13458056,467863,267264,29452,0,0,0,0.034764,0.06295
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.8,10,8,0,12,0,1776,Acres,0,1825810,74892,40857,0,0,0,0,0.041018,0
2013,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.85,3,2,0,3,0,248,Acres,0,276050,14610,5552,0,0,0,0,0.052925,0
2013,Rice,CA,Colusa,RCAT,Reinsured Catastrophic,YP,0.5,144,124,0,182,0,44041,Acres,0,15996749,220470,220470,0,0,0,0,0.013782,0
2013,Rice,CA,Fresno,RBUP,Reinsured Buyup,RP,0.75,5,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Fresno,RBUP,Reinsured Buyup,YP,0.5,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Fresno,RBUP,Reinsured Buyup,YP,0.6,1,1,0,2,0,320,Acres,0,167376,5640,3609,0,0,0,0,0.033696,0
2013,Rice,CA,Fresno,RCAT,Reinsured Catastrophic,YP,0.5,5,4,0,4,0,1924,Acres,0,520748,11545,11545,0,0,0,0,0.02217,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,RP,0.6,1,1,0,4,0,875,Acres,0,687923,17653,11297,0,0,0,0,0.025661,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,RP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.65,1,1,0,1,0,244,Acres,0,213069,5284,3118,0,0,0,0,0.024799,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.7,4,2,0,2,0,2393,Acres,0,2197026,63911,51129,0,0,0,0,0.029089,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.75,5,5,0,5,0,1958,Acres,0,2042640,70510,54293,0,0,0,0,0.034519,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.5,26,20,0,34,0,5685,Acres,0,3920060,55982,37509,0,0,0,0,0.01428,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.55,6,5,0,9,0,1918,Acres,0,1391129,22944,16649,0,0,0,0,0.016493,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.6,15,6,0,8,0,1212,Acres,0,983433,18633,11926,0,0,0,0,0.018946,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.65,42,35,0,76,0,8578,Acres,0,7503649,171181,100998,0,0,0,0,0.022813,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.7,22,14,1,16,1,2567,Acres,0,2353462,66785,39402,16233,0,0,0,0.028377,0.243063
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.75,15,8,0,10,0,1043,Acres,0,1031567,35569,19564,0,0,0,0,0.03448,0
2013,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.8,2,2,0,2,0,125,Acres,0,143885,5420,2601,0,0,0,0,0.037668,0
2013,Rice,CA,Glenn,RCAT,Reinsured Catastrophic,YP,0.5,105,95,0,126,0,33820,Acres,0,12323896,170298,170298,0,0,0,0,0.013818,0
2013,Rice,CA,Merced,RBUP,Reinsured Buyup,YP,0.6,1,1,1,1,1,43,Acres,0,25704,827,530,9170,0,0,0,0.032173,11.08827
2013,Rice,CA,Merced,RBUP,Reinsured Buyup,YP,0.7,2,2,2,7,4,881,Acres,0,634744,27759,16378,170153,0,0,0,0.043732,6.129651
2013,Rice,CA,Merced,RCAT,Reinsured Catastrophic,YP,0.5,5,3,0,3,0,1113,Acres,0,396499,7703,7703,0,0,0,0,0.019427,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.65,3,3,0,4,0,213,Acres,0,150038,6634,3914,0,0,0,0,0.044215,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,RP,0.75,2,2,0,12,0,2380,Acres,0,1497836,83379,45859,0,0,0,0,0.055666,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.5,2,2,0,4,0,585,Acres,0,327415,7740,5185,0,0,0,0,0.023639,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.55,1,1,0,1,0,16,Acres,0,8502,295,189,0,0,0,0,0.034697,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.6,2,1,0,1,0,166,Acres,0,128770,3276,2097,0,0,0,0,0.02544,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.65,7,6,3,15,4,2198,Acres,0,1505673,54944,32417,139773,0,0,0,0.036491,2.543917
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.7,15,13,2,28,3,2923,Acres,0,2316036,94192,55575,58236,0,0,0,0.040669,0.618269
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.75,4,4,2,10,3,902,Acres,0,705161,43810,24097,86570,0,0,0,0.062127,1.976032
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.8,1,1,0,3,0,596,Acres,0,280311,15275,7332,0,0,0,0,0.054493,0
2013,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.85,2,1,0,2,0,338,Acres,0,261218,24903,9463,0,0,0,0,0.095334,0
2013,Rice,CA,Placer,RCAT,Reinsured Catastrophic,YP,0.5,20,12,0,14,0,1977,Acres,0,612559,14902,14902,0,0,0,0,0.024327,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RP,0.75,6,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RPHPE,0.75,3,3,0,3,0,750,Acres,0,696045,39178,21548,0,0,0,0,0.056286,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.65,1,1,0,2,0,147,Acres,0,125122,4606,2718,0,0,0,0,0.036812,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.7,2,2,0,2,0,385,Acres,0,325245,13439,7929,0,0,0,0,0.041319,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.75,3,2,0,4,0,528,Acres,0,268992,15790,8685,0,0,0,0,0.0587,0
2013,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.8,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Sacramento,RCAT,Reinsured Catastrophic,YP,0.5,23,12,0,16,0,3515,Acres,0,1155852,27689,27689,0,0,0,0,0.023955,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.75,8,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.8,1,1,0,1,0,128,Acres,0,100922,9298,4463,0,0,0,0,0.09213,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,3,0,172,Acres,0,118354,4270,2733,0,0,0,0,0.036078,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.75,2,1,0,1,0,58,Acres,0,47224,3013,1657,0,0,0,0,0.063802,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.5,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.6,1,1,0,2,0,19,Acres,0,14089,458,293,0,0,0,0,0.032507,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.65,2,2,0,5,0,256,Acres,0,213767,7903,4663,0,0,0,0,0.03697,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.7,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.75,4,4,0,9,0,903,Acres,0,862851,46358,25496,0,0,0,0,0.053726,0
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.8,6,4,3,8,7,288,Acres,0,269628,17740,8515,36570,0,0,0,0.065794,2.061443
2013,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.85,1,1,1,1,1,27,Acres,0,25983,2110,802,5208,0,0,0,0.081206,2.468246
2013,Rice,CA,San Joaquin,RCAT,Reinsured Catastrophic,YP,0.5,10,4,0,5,0,1649,Acres,0,539752,14234,14234,0,0,0,0,0.026371,0
2013,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,1,0,22,Acres,0,14773,448,287,0,0,0,0,0.030325,0
2013,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.7,2,2,0,2,0,133,Acres,0,126591,4493,2651,0,0,0,0,0.035492,0
2013,Rice,CA,Stanislaus,RBUP,Reinsured Buyup,YP,0.75,1,1,0,1,0,28,Acres,0,25440,1209,665,0,0,0,0,0.047523,0
2013,Rice,CA,Stanislaus,RCAT,Reinsured Catastrophic,YP,0.5,1,1,0,1,0,26,Acres,0,7900,192,192,0,0,0,0,0.024303,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.65,4,2,0,4,0,365,Acres,0,244142,9197,5426,0,0,0,0,0.03767,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.75,9,1,0,1,0,70,Acres,0,73809,3136,1725,0,0,0,0,0.042488,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.5,1,1,0,1,0,838,Acres,0,585845,8294,6636,0,0,0,0,0.014157,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.55,1,1,0,1,0,62,Acres,0,46251,807,516,0,0,0,0,0.017448,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.75,15,13,1,21,1,8156,Acres,0,7880577,290853,213404,81533,0,0,0,0.036907,0.280323
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.8,10,8,0,8,0,1658,Acres,0,1374996,62613,34974,0,0,0,0,0.045536,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.85,1,1,0,1,0,765,Acres,0,672466,35672,18906,0,0,0,0,0.053046,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.5,62,48,11,91,13,14579,Acres,0,9032210,141199,94603,207745,0,0,0,0.015632,1.471292
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.55,9,8,0,14,0,3618,Acres,0,2692722,44031,28179,0,0,0,0,0.016351,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.6,19,12,0,25,0,3929,Acres,0,2953701,58590,37503,0,0,0,0,0.019836,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.65,36,28,3,61,3,9224,Acres,0,7440327,175583,105111,43025,0,0,0,0.023598,0.24504
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.7,46,44,16,129,22,14297,Acres,0,11690094,364567,215097,381062,0,0,0,0.031185,1.045245
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.75,36,26,8,47,11,7332,Acres,0,6631353,250762,137920,236012,0,0,0,0.037814,0.941179
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.8,6,2,0,4,0,495,Acres,0,376755,14069,6754,0,0,0,0,0.037342,0
2013,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.85,13,7,1,12,1,1943,Acres,0,2082523,118600,45874,16072,0,0,0,0.05695,0.135514
